station_id,station_name,lon,lat
21618,上菅谷,140.492659,36.455378
21713,南酒出,140.498471,36.477361
26110,額田,140.503462,36.485704999999996
21620,河合,140.51711799999998,36.508241
21719,谷河原,140.52501999999998,36.519782
21693,常陸太田,140.52777,36.531225
21697,常陸鴻巣,140.467455,36.472414
21596,瓜連,140.450438,36.497805
21641,静,140.438103,36.506012
21694,常陸大宮,140.412431,36.547554
21657,玉川村,140.374334,36.579088
21682,野上原,140.390127,36.605878999999995
21721,山方宿,140.401244,36.6246
21677,中舟生,140.39224199999998,36.645683
21642,下小川,140.387021,36.668975
21634,西金,140.38646799999998,36.695479999999996
21617,上小川,140.378604,36.719215999999996
21704,袋田,140.379583,36.754718
21699,常陸大子,140.350855,36.770657
21647,下野宮,140.375282,36.815744
21607,小田林,139.85353,36.300775
21723,結城,139.873028,36.298056
21690,東結城,139.89148500000002,36.296554
21621,川島,139.916382,36.295918
21659,玉戸,139.93845,36.298547
21644,下館,139.97866000000002,36.304196999999995
21679,新治,140.039076,36.328082
23360,大和,140.073216,36.345566999999996
21592,岩瀬,140.10873899999999,36.359377
25105,羽黒,140.142947,36.355292
21703,福原,140.187249,36.351507
21589,稲田,140.21501,36.368903
21609,笠間,140.246515,36.373056
21640,宍戸,140.288243,36.344763
21793,鶴田,139.85881799999999,36.538319
21749,鹿沼,139.76296100000002,36.571222
21818,文挟,139.727778,36.637716
21776,下野大沢,139.73236699999998,36.686427
21733,今市,139.687348,36.720388
21806,日光,139.62215,36.7474
29494,高崎問屋町,139.017089,36.346097
22200,井野,139.023247,36.357457000000004
21898,新前橋,139.046924,36.378935999999996
21946,前橋,139.072833,36.383399
29259,前橋大島,139.109557,36.370585
21884,駒形,139.139483,36.354145
21845,伊勢崎,139.193704,36.326848999999996
21875,国定,139.242463,36.359018
21850,岩宿,139.29705800000002,36.395861
21874,桐生,139.33319,36.41109
25315,小俣,139.374416,36.374959999999994
21835,山前,139.41132199999998,36.347369
21727,足利,139.45629499999998,36.331888
29791,あしかがフラワーパーク,139.51861100000002,36.315166999999995
21801,富田,139.52865,36.316209
21771,佐野,139.578858,36.316668
21734,岩舟,139.65795500000002,36.326561
21740,大平下,139.697264,36.344315
21800,栃木,139.73103700000001,36.371912
21744,思川,139.781079,36.351044
21878,群馬総社,139.032221,36.415574
21957,八木原,139.019239,36.463738
21891,敷島,139.033897,36.537636
21917,津久田,139.042806,36.561063
21851,岩本,139.047438,36.602184
21934,沼田,139.03573400000002,36.642513
21888,後閑,139.000078,36.679547
21867,上牧,138.984533,36.735616
21953,水上,138.9688,36.778614000000005
21961,湯檜曽,138.986209,36.802683
21919,土合,138.967959,36.830696
23200,下曽我,139.183395,35.303554
23118,上大井,139.163508,35.321883
23173,相模金子,139.150753,35.33364
23323,松田,139.137417,35.346843
23294,東山北,139.10765,35.357637
23358,山北,139.08021200000002,35.360808
23354,谷峨,139.03823400000002,35.366561
22628,北池袋,139.716749,35.741283
22721,下板橋,139.714785,35.745721
22569,大山,139.702589,35.748398
22845,中板橋,139.694628,35.756214
26072,ときわ台,139.68901499999998,35.758771
22604,上板橋,139.67641,35.763596
22829,東武練馬,139.66196399999998,35.768698
22719,下赤塚,139.644482,35.770558
22860,成増,139.632708,35.777722999999995
22171,和光市,139.612434,35.788507
21969,朝霞,139.600321,35.796735999999996
22048,志木,139.575367,35.822105
22162,柳瀬川,139.562071,35.830723
22139,みずほ台,139.55078,35.838233
22077,鶴瀬,139.539347,35.845776
22124,ふじみ野,139.52338899999998,35.860735
22008,上福岡,139.511782,35.873855
22053,新河岸,139.49725700000002,35.890910999999996
22013,川越市,139.476989,35.914146
22596,霞ヶ関,139.442897,35.925635
22076,鶴ヶ島,139.423825,35.936771
22170,若葉,139.408782,35.948919000000004
22041,坂戸,139.394032,35.957181
22022,北坂戸,139.396932,35.972097999999995
22069,高坂,139.397747,36.002572
22115,東松山,139.401651,36.034608
22062,森林公園,139.374947,36.045239
29383,つきのわ,139.345541,36.04352
22155,武蔵嵐山,139.32828999999998,36.044001
22078,東武竹沢,139.23759099999998,36.0754
21995,男衾,139.234442,36.107415
22101,鉢形,139.208649,36.11378
22073,玉淀,139.200052,36.117071
22495,浅草,139.798214,35.711883
